"4517","832","5","2019-04-29","2022-04-28","0000-00-00","CANALIZACIONES SUPERFICIALES METÁLICAS (CANALETAS)","DISEÑOS METALMECANICOS DR S.A.S.","RETIE","Vigente","Ninguna","0"
"4518","795","5","2019-03-27","2022-03-26","0000-00-00","CARGADORES DE BATERÍAS PARA VEHÍCULOS ELÉCTRICOS","E TOTEM LAM SPA","RETIE","Vigente","Ninguna","0"
"4519","986","5","2019-09-19","2022-09-18","0000-00-00","CARGADORES DE BATERÍAS PARA VEHÍCULOS ELÉCTRICOS Y SUS ACCESORIOS","AUTOELITE S.A.S.","RETIE","Vigente","Ninguna","0"
"4520","987","5","2019-09-19","2022-09-18","0000-00-00","CARGADORES DE BATERÍAS PARA VEHÍCULOS ELÉCTRICOS Y SUS ACCESORIOS","PORSCHE COLUMBIA S.A.S","RETIE","Vigente","Ninguna","0"
"4521","814","1B","2019-04-16","0000-00-00","0000-00-00","CELDA DE MEDIA TENSIÓN","ANDRITZ HYDRO LTDA","RETIE","Vigente","Ninguna","0"
"4522","903","5","2019-08-02","2022-08-01","0000-00-00","CELDAS DE MEDIA TENSIÓN","FACCEL INGENIERIA ELECTRICA S.A.S.","RETIE","Vigente","Ninguna","0"
"4523","964","5","2019-08-30","2022-08-29","0000-00-00","CELDAS DE MEDIA TENSIÓN","EATON INDUSTRIES COLOMBIA S.A.S.","RETIE","Vigente","Ninguna","0"
"4524","1106","5","2019-12-12","2022-12-11","0000-00-00","CELDAS DE MEDIA TENSIÓN","INGENIERIA Y PRODUCTOS S.A.S.","RETIE","Vigente","Ninguna","0"
"4525","1107","5","2019-12-12","2022-12-11","0000-00-00","CELDAS DE MEDIA TENSIÓN","INGENIERIA Y PRODUCTOS S.A.S.","RETIE","Vigente","Ninguna","0"
"4526","1125","5","2020-01-22","2023-01-21","0000-00-00","CELDAS DE MEDIA TENSIÓN","VOITH HYDRO LTDA.","RETIE","Vigente","Ninguna","0"
"4527","857","5","2019-05-23","2022-05-22","0000-00-00","CERCAS ELÉCTRICAS","INDUSTRIAS BRAHMA S.A.S.","RETIE","Vigente","Ninguna","0"
"4528","984","5","2019-09-18","2022-09-17","0000-00-00","CINTAS AISLANTE ELÉCTRICA EN PVC","IMPORFARALLONES SAS","RETIE","Vigente","Ninguna","0"
"4529","796","5","2019-03-27","2022-03-26","0000-00-00","CINTAS AISLANTES ELÉCTRICAS","95/24 COLOMBIA S.A.S.","RETIE","Vigente","Ninguna","0"
"4530","844","5","2019-05-03","2022-05-02","2019-08-12","CLAVIJAS Y TOMACORRIENTES)","ABB LTDA","RETIE","Vigente","Ninguna","1"
"4531","894","5","2019-07-24","2022-07-23","0000-00-00","COFRES Y CAJAS","STAR ELECTRIC S.A.S.","RETIE","Vigente","Ninguna","0"
"4532","894","5","2019-07-24","2022-07-23","2019-11-13","COFRES Y CAJAS","STAR ELECTRIC S.A.S.","RETIE","Vigente","Ninguna","10"
"4533","859","5","2019-05-23","2022-05-22","0000-00-00","COFRES: (CAJAS Y CONDULETAS- ENCERRAMIENTOS DE EQUIPOS ELÉCTRICOS)","JFC ELECTRICAL ENGINEERINGS S.A.S","RETIE","Vigente","Ninguna","0"
"4534","1033","NA","2019-10-24","0000-00-00","0000-00-00","COMIDA PARA MASCOTAS","CONTEGRAL","NA","Vigente","Ninguna","0"
"4535","800","5","2019-05-23","2022-05-22","2019-08-13","CONDULETAS (ENCERRAMIENTO)","SOLUCIONES MDS S.A.S","RETIE","Vigente","Ninguna","1"
"4536","800","5","2019-05-23","2022-05-22","2019-08-13","CONDULETAS (ENCERRAMIENTO)","SOLUCIONES MDS S.A.S","RETIE","Vigente","Ninguna","2"
"4537","954","5","2019-08-23","2022-08-22","0000-00-00","CONECTOR DE COMPRESIÓN DERIVACIÓN TIPO H","METÁLICAS Y ELÉCTRICAS - MELEC S.A.","RETIE","Vigente","Ninguna","0"
"4538","1041","5","2019-10-30","2022-10-29","0000-00-00","CONECTORES","ecm industries","RETIE","Vigente","Ninguna","0"
"4539","1044","5","2019-11-01","2022-10-31","0000-00-00","CONECTORES","ecm industries","RETIE","Vigente","Ninguna","0"
"4540","1052","5","2019-11-08","2022-11-07","0000-00-00","CONECTORES","ark mark","RETIE","Vigente","Ninguna","0"
"4541","861","5","2019-05-27","2022-05-26","0000-00-00","CONECTORES DE PUESTA A TIERRA","ELECTRIC S.A.S","RETIE","Vigente","Ninguna","0"
"4542","861","5","2019-05-27","2022-05-26","2019-11-07","CONECTORES DE PUESTA A TIERRA","ELECTRIC S.A.S","RETIE","Vigente","Ninguna","1"
"4543","1119","5","2020-01-14","2023-01-13","0000-00-00","CONTACTORES","ABB COLOMBIA LTDA.","RETIE","Vigente","Ninguna","0"
"4544","850","5","2019-05-22","2022-05-21","0000-00-00","CORTACIRCUITOS PARA REDES DE DISTRIBUCIÓN","BERNARDO ANGEL M Y CIA SAS","RETIE","Vigente","Ninguna","0"
"4545","798","5","2019-03-28","2022-03-27","2019-06-27","CORTACIRCUITOS PARA REDES DE DISTRIBUCIÓN","CELSA S.A.S","RETIE","Vigente","Ninguna","1"
"4546","811","5","2019-04-10","2022-04-09","0000-00-00","CORTACIRCUITOS PARA REDES DE DISTRIBUCIÓN","CELSA S.A.S","RETIE","Vigente","Ninguna","0"
"4547","870","5","2019-06-27","2022-06-26","0000-00-00","DISPOSITIVOS DE PROTECCIÓN CONTRA SOBRETENSIONES TRANSITORIAS (DPS)","ENGINEERING & TELECOMMUNICATION SOLUTION S.A.S.","RETIE","Vigente","Ninguna","0"
"4548","870","5","2019-06-27","2022-06-26","2019-11-12","DISPOSITIVOS DE PROTECCIÓN CONTRA SOBRETENSIONES TRANSITORIAS (DPS)","ENGINEERING & TELECOMMUNICATION SOLUTION S.A.S.","RETIE","Vigente","Ninguna","1"
"4549","918","5","2019-08-09","2022-08-08","0000-00-00","DISPOSITIVOS DE PROTECCIÓN CONTRA SOBRETENSIONES TRANSITORIAS (DPS)","CELSA S.A.S","RETIE","Vigente","Ninguna","0"
"4550","893","5","2019-07-31","2022-07-30","0000-00-00","DISPOSITIVOS DE PROTECCIÓN CONTRA SOBRETENSIONES TRANSITORIAS (DPS)","GDS LIGHTING SRL","RETIE","Vigente","Ninguna","0"
"4551","923","5","2019-08-12","2022-08-11","0000-00-00","DISPOSITIVOS DE PROTECCIÓN CONTRA SOBRETENSIONES TRANSITORIAS (DPS) Y PORTA DPS","ELECTRICOS INTERNACIONAL LTDA","RETIE","Vigente","Ninguna","0"
"4552","1116","5","2020-01-09","2023-01-08","0000-00-00","DRIVERS LED","GDS LIGTHING SRL","RETILAP","Vigente","Ninguna","0"
"4553","1101","1B","2019-12-19","2022-12-18","0000-00-00","DUPLICADORES DE PARQUEO","righa","RETIE","Vigente","Ninguna","0"
"4554","1101","1B","2019-12-19","2022-12-18","2020-01-16","DUPLICADORES DE PARQUEO","righa","RETIE","Vigente","Ninguna","1"
"4555","1057","5","2019-11-14","2022-11-13","0000-00-00","ELECTRO BOMBA","colceramica","RETIE","Vigente","Ninguna","0"
"4556","876","5","2019-07-05","2022-07-04","0000-00-00","ELECTRO MARCAS LTDA","ELECTRO MARCAS LTDA","RETIE","Vigente","Ninguna","0"
"4557","1100","5","2019-12-12","2022-12-11","0000-00-00","ELECTROBOMBAS","EBARA BOMBAS COLOMBIA S.A.S.","RETIE","Vigente","Ninguna","0"
"4558","886","5","2019-07-16","2022-07-15","0000-00-00","ELECTROBOMBAS CENTRIFUGAS MULTICELULARES Y MOTORES ELÉCTRICOS SUMERGIBLES","AQUATRECE COLOMBIA S.A.S.","RETIE","Vigente","Ninguna","0"
"4559","1088","5","2019-11-28","2022-11-27","0000-00-00","ELECTROBOMBVAS","UYUSA","RETIE","Vigente","Ninguna","0"
"4560","862","1A","2019-05-29","0000-00-00","0000-00-00","ELECTROCENTRO DE BAJA TENSIÓN (TIPO SKID ENMALLADO)","WEG COLOMBIA S.A.S.","RETIE","Vigente","Ninguna","0"
"4561","831","1A","2019-04-26","0000-00-00","0000-00-00","ELECTROCENTRO DE BAJA Y MEDIA TENSIÓN","WEG COLOMBIA S.A.S.","RETIE","Vigente","Ninguna","0"
"4562","949","1A","2019-08-21","0000-00-00","0000-00-00","ELECTROCENTRO SKID (TIPO MALLADO)","WEG COLOMBIA S.A.S.","RETIE","Vigente","Ninguna","0"
"4563","907","1A","2019-08-06","0000-00-00","0000-00-00","ELECTROCENTRO SKID (TIPO MALLADO)","WEG COLOMBIA S.A.S.","RETIE","Vigente","Ninguna","0"
"4564","866","5","2019-06-18","2022-06-17","0000-00-00","ENCERRAMIENTO MÉTALICO","FACCEL INGENIERIA ELECTRICA S.A.S.","RETIE","Vigente","Ninguna","0"
"4565","1004","5","2019-10-07","2022-10-06","0000-00-00","ENCERRAMIENTOS","beatriz madrigal","RETIE","Vigente","Ninguna","0"
"4566","963","5","2019-08-27","2022-08-26","0000-00-00","ENCERRAMIENTOS METÁLICOS","INDUSTRIAL DE CONTACTORES Y CABLES LTDA","RETIE","Vigente","Ninguna","0"
"4567","1068","5","2019-11-18","2022-11-17","0000-00-00","ENCERRAMIENTOS METÁLICOS","ceb importadora","RETIE","Vigente","Ninguna","0"
"4568","1068","5","2019-11-18","2022-11-17","2019-12-06","ENCERRAMIENTOS METÁLICOS","ceb importadora","RETIE","Vigente","Ninguna","1"
"4569","1056","5","2019-11-14","2022-11-13","0000-00-00","ESPACIADOR ANGULAR PARA RED AÉREA DE DISTRIBUCION COMPACTA","fusion internacional","RETIE","Vigente","Ninguna","0"
"4570","990","5","2019-09-23","2022-09-22","0000-00-00","ESTACIONES DE CARGA PARA VEHÍCULOS","ABB COLOMBIA LTDA.","RETIE","Vigente","Ninguna","0"
"4571","848","1A","2019-05-09","0000-00-00","0000-00-00","ESTRUCTURA METÁLICA DE LA SUBESTACIÓN MULATOS II","ELECMER LTDA","RETIE","Vigente","Ninguna","0"
"4572","1143","5","2020-03-06","2023-03-06","0000-00-00","ESTRUCTURAS O TORRES DE LÍNEAS DE TRANSMISIÓN","IMEDEXSA","RETIE","No emitido","Ninguna","0"
"4573","856","5","2019-05-23","2022-05-22","0000-00-00","EXTENSIONES Y MULTITOMAS","IMPORTACIONES Y EXPORTACIONES OSBLACK S.A.S","RETIE","Vigente","Ninguna","0"
"4574","922","5","2019-08-12","2022-08-11","0000-00-00","FUSIBLES","INGENIERIA Y PRODUCTOS S.A.S.","RETIE","Vigente","Ninguna","0"
"4575","1127","5","2020-01-27","2023-01-26","0000-00-00","FUSIBLES","EATON INDUSTRIES COLOMBIA S.A.S.","RETIE","Vigente","Ninguna","0"
"4576","976","5","2019-09-16","2022-09-15","0000-00-00","FUSIBLES","BUSSMANN DO BRASIL LTDA.","RETIE","Vigente","Ninguna","0"
"4577","977","5","2019-09-16","2022-09-15","0000-00-00","FUSIBLES","EATON INDUSTRIES COLOMBIA S.A.S.","RETIE","Vigente","Ninguna","0"
"4578","994","5","2019-09-27","2022-09-26","0000-00-00","FUSIBLES","MERSEN COLOMBIA S.A","RETIE","Vigente","Ninguna","0"
"4579","1094","5","2019-12-10","2022-12-09","0000-00-00","FUSIBLES DE BAJA TENSIÓN","MERSEN COLOMBIA S.A","RETIE","Vigente","Ninguna","0"
"4580","974","5","2019-09-13","2022-09-12","0000-00-00","GENERADOR ELÉCTRICO","GERMAN OSWALDO MARTINEZ ADAME","RETIE","Vigente","Ninguna","0"
"4581","973","5","2019-09-13","2022-09-12","0000-00-00","GENERADORES","GENERAL DE EQUIPOS DE COLOMBIA S A –GECOLSA.","RETIE","Vigente","Ninguna","0"
"4582","973","5","2019-09-13","2022-09-12","2019-12-20","GENERADORES","GENERAL DE EQUIPOS DE COLOMBIA S A –GECOLSA.","RETIE","Vigente","Ninguna","1"
"4583","1012","5","2019-10-10","2022-10-09","2019-11-09","GENERADORES","gecolsa","RETIE","Vigente","Ninguna","1"
"4584","792","5","2019-03-22","2022-03-21","0000-00-00","GENERADORES ELÉCTRICOS","GALAICO SAS","RETIE","Vigente","Ninguna","0"
"4585","792","5","2019-03-22","2022-03-21","2019-11-06","GENERADORES ELÉCTRICOS","GALAICO SAS","RETIE","Vigente","Ninguna","1"
"4586","854","5","2019-05-21","2022-05-20","0000-00-00","GENERADORES ELÉCTRICOS","IMPORTADORA MONTECARLO MOTORS S.A.S","RETIE","Vigente","Ninguna","0"
"4587","884","5","2019-07-12","2022-07-11","0000-00-00","GENERADORES ELÉCTRICOS","ANTONIO SPATH & CIA S.A","RETIE","Vigente","Ninguna","0"
"4588","1002","5","2019-10-07","2022-10-06",NULL,"GRUPO ELECTROGENO","CONERGIA SAS","RETIE","Suspendido ","Ninguna","0"
"4589","1003","5","2019-10-07","2022-10-06",NULL,"GRUPO ELECTROGENO","CONERGIA SAS","RETIE","Suspendido ","Ninguna","0"
"4590","1084","5","2019-11-27","2022-11-26",NULL,"GRUPO ELECTROGENO","CONERGIA SAS","RETIE","Suspendido ","Ninguna","0"
"4591","1037","5","2019-10-24","2022-11-26","0000-00-00","GRUPO ELECTRÓGENO","GECOLSA SA","RETIE","Vigente","Ninguna","0"
"4592","1076","5","2019-11-22","2022-11-21","0000-00-00","GRUPO ELECTRÓGENO","TARSON Y CIA S.A.","RETIE","Vigente","Ninguna","0"
"4593","1069","5","2019-11-18","2022-11-17","0000-00-00","GRUPO ELECTROGENO","GERMAN OSWALDO MARTINEZ ADAME","RETIE","Vigente","Ninguna","0"
"4594","909","5","2019-08-08","2022-08-07","0000-00-00","GRUPOS ELECTROGENOS","HIMOINSA PTY","RETIE","Vigente","Ninguna","0"
"4595","872","1B","2019-06-27","0000-00-00","0000-00-00","GRUPOS ELECTRÓGENOS","ANTONIO SPATH & CIA S.A","RETIE","Vigente","Ninguna","0"
"4596","718","5","2019-03-12","2022-03-11","0000-00-00","IMPULSOR PARA CERCA ELÉCTRICA","R&V AGROCERCAS Y MALLAS LTDA","RETIE","Vigente","Ninguna","0"
"4597","718","5","2019-03-12","2022-03-11","2019-11-21","IMPULSOR PARA CERCA ELÉCTRICA","R&V AGROCERCAS Y MALLAS LTDA","RETIE","Vigente","Ninguna","1"
"4598","899","5","2019-07-30","2022-07-29",NULL,"IMPULSOR PARA CERCA ELÉCTRICA","MULTICERCAS ELECTRICAS","RETIE","Expirado","Ninguna","0"
"4599","919","5","2019-08-09","2022-08-08","2019-08-14","INDICADOR DE FALLA AEREO","CELSA S.A.S","IEEE Std 495:2007 Indicador de Falla Aéreo- Guía para probar los indicadores de circuito defectuoso","Vigente","Ninguna","1"
"4600","875","5","2019-07-05","2022-07-04",NULL,"INTERRUPTOR SUMERGIBLE AISLADO EN SF6","ELECTROVAL COLOMBIA SAS","RETIE","Cancelado","Ninguna","0"
"5175","1140","5","2020-02-28","2023-02-27",NULL,"MANGUERAS","FLEXCO","La Norma Técnica Colombiana NTC 3561 de octubre 30 de 2012: Especificaciones Tuberías Flexibles no Metálicas – Mangueras y Conectores Usados en Artefactos a Gas que Utilicen GLP – Fase Vapor, Aire con Mezcla de gas Propano o Gas Natural","Vigente ","Ninguno","0"
"4602","1089","5","2019-11-29","2022-11-28","0000-00-00","INTERRUPTORES","sant nicol","RETIE","Vigente","Ninguna","0"
"4603","855","5","2019-05-22","2022-05-21","0000-00-00","INTERRUPTORES Y RECONECTADORES DE MEDIA TENSIÓN","BERNARDO ANGEL M Y CIA SAS","RETIE","Vigente","Ninguna","0"
"4604","801","5","2019-04-05","2022-04-05","0000-00-00","JUGUETES","MATTEL S.A","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4605","802","5","2019-04-05","2022-04-05","0000-00-00","JUGUETES","MATTEL S.A","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4606","803","5","2019-04-05","2022-04-05","0000-00-00","JUGUETES","MATTEL S.A","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4607","804","5","2019-04-05","2022-04-05","0000-00-00","JUGUETES","MATTEL S.A","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4608","805","5","2019-04-05","2022-04-05","0000-00-00","JUGUETES","MATTEL S.A","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4609","806","5","2019-04-05","2022-04-05","0000-00-00","JUGUETES","MATTEL S.A","Resolución 3388 de 08 Septiembre de 2008.","Suspendido","Ninguna","0"
"4610","807","5","2019-04-05","2022-04-05","0000-00-00","JUGUETES","MATTEL S.A","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4611","808","5","2019-04-05","2022-04-05","0000-00-00","JUGUETES","MATTEL S.A","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4612","815","5","2019-04-16","2022-04-15","0000-00-00","JUGUETES","ARCOS DORADOS COLOMBIA S.A.S","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4613","816","5","2019-04-16","2022-04-15","0000-00-00","JUGUETES","ARCOS DORADOS COLOMBIA S.A.S","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4614","817","5","2019-04-16","2022-04-15","0000-00-00","JUGUETES","ARCOS DORADOS COLOMBIA S.A.S","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4615","818","5","2019-04-16","2022-04-15","0000-00-00","JUGUETES","ARCOS DORADOS COLOMBIA S.A.S","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4616","819","5","2019-04-16","2022-04-15","0000-00-00","JUGUETES","ARCOS DORADOS COLOMBIA S.A.S","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4617","820","5","2019-04-16","2022-04-15","0000-00-00","JUGUETES","ARCOS DORADOS COLOMBIA S.A.S","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4618","821","5","2019-04-16","2022-04-15","0000-00-00","JUGUETES","ARCOS DORADOS COLOMBIA S.A.S","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4619","822","5","2019-04-16","2022-04-15","0000-00-00","JUGUETES","MATTEL COLOMBIA S.A","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4620","823","5","2019-04-16","2022-04-15","0000-00-00","JUGUETES","MATTEL COLOMBIA S.A","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4621","824","5","2019-04-16","2022-04-15","0000-00-00","JUGUETES","MATTEL COLOMBIA S.A","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4622","825","5","2019-04-16","2022-04-15","0000-00-00","JUGUETES","MATTEL COLOMBIA S.A","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4623","826","5","2019-04-16","2022-04-15","0000-00-00","JUGUETES","MATTEL COLOMBIA S.A","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4624","916","5","2019-08-09","2022-08-08","0000-00-00","JUGUETES","HUGO ARCESIO GOMEZ SALAZAR","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4625","906","5","2019-08-06","2022-08-05","2019-10-26","JUGUETES","ARK IMPORT SAS","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","2"
"4626","908","5","2019-08-08","2022-08-07","0000-00-00","JUGUETES","DISTRIBUCIONES MUNBE S.A.S.","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4627","910","5","2019-08-09","2022-08-08",NULL,"JUGUETES","DH COLOMBIA S.A.S.","Resolución 3388 de 08 Septiembre de 2008.","Cancelado","Ninguna","0"
"4628","915","5","2019-08-09","2022-08-08",NULL,"JUGUETES","DH COLOMBIA S.A.S.","Resolución 3388 de 08 Septiembre de 2008.","Cancelado","Ninguna","0"
"4629","914","5","2019-08-09","2022-08-08",NULL,"JUGUETES","DH COLOMBIA S.A.S.","Resolución 3388 de 08 Septiembre de 2008.","Cancelado","Ninguna","0"
"4630","911","5","2019-08-09","2022-08-08",NULL,"JUGUETES","DH COLOMBIA S.A.S.","Resolución 3388 de 08 Septiembre de 2008.","Cancelado","Ninguna","0"
"4631","913","5","2019-08-09","2022-08-08",NULL,"JUGUETES","DH COLOMBIA S.A.S.","Resolución 3388 de 08 Septiembre de 2008.","Cancelado","Ninguna","0"
"4632","917","5","2019-08-09","2022-08-08","2019-09-26","JUGUETES","ARK IMPORT SAS","Resolución 3388 de 08 Septiembre de 2008.","Suspendido","Ninguna","3"
"4633","982","5","2019-09-17","2022-09-16","0000-00-00","JUGUETES","VICTOR ALONSO ARISTIZABAL GOMEZ","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4634","1011","4","2019-10-10","2022-10-09",NULL,"JUGUETES","DH COLOMBIA SAS","Resolución 3388 de 08 Septiembre de 2008.","Cancelado","Ninguna","0"
"4635","1017","1B","2019-10-21","0000-00-00","0000-00-00","JUGUETES","DISTRIBUIDORA SASOJE SAS","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4636","1018","4","2019-10-22","2022-10-20",NULL,"JUGUETES","DH COLOMBIA SAS","Resolución 3388 de 08 Septiembre de 2008.","Cancelado","Ninguna","0"
"4637","1020","4","2019-10-22","2022-10-20",NULL,"JUGUETES","DH COLOMBIA SAS","Resolución 3388 de 08 Septiembre de 2008.","Cancelado","Ninguna","0"
"4638","1021","4","2019-10-22","2022-10-21",NULL,"JUGUETES","DH COLOMBIA SAS","Resolución 3388 de 08 Septiembre de 2008.","Cancelado","Ninguna","0"
"4639","1022","4","2019-10-22","2022-10-21",NULL,"JUGUETES","DH COLOMBIA SAS","Resolución 3388 de 08 Septiembre de 2008.","Cancelado","Ninguna","0"
"4640","1023","4","2019-10-22","2022-10-21",NULL,"JUGUETES","DH COLOMBIA SAS","Resolución 3388 de 08 Septiembre de 2008.","Cancelado","Ninguna","0"
"4641","1024","4","2019-10-22","2022-10-21",NULL,"JUGUETES","DH COLOMBIA SAS","Resolución 3388 de 08 Septiembre de 2008.","Cancelado","Ninguna","0"
"4642","1025","4","2019-10-22","2022-10-21",NULL,"JUGUETES","DH COLOMBIA SAS","Resolución 3388 de 08 Septiembre de 2008.","Cancelado","Ninguna","0"
"4643","1026","4","2019-10-22","2022-10-21",NULL,"JUGUETES","DH COLOMBIA SAS","Resolución 3388 de 08 Septiembre de 2008.","Cancelado","Ninguna","0"
"4644","1027","4","2019-10-22","2022-10-21",NULL,"JUGUETES","DH COLOMBIA SAS","Resolución 3388 de 08 Septiembre de 2008.","Cancelado","Ninguna","0"
"4645","1028","4","2019-10-22","2022-10-21",NULL,"JUGUETES","DH COLOMBIA SAS","Resolución 3388 de 08 Septiembre de 2008.","Cancelado","Ninguna","0"
"4646","1029","4","2019-10-22","2022-10-21",NULL,"JUGUETES","DH COLOMBIA SAS","Resolución 3388 de 08 Septiembre de 2008.","Cancelado","Ninguna","0"
"4647","1030","4","2019-10-23","2022-10-21",NULL,"JUGUETES","DH COLOMBIA SAS","Resolución 3388 de 08 Septiembre de 2008.","Cancelado","Ninguna","0"
"4648","1031","5","2019-10-23","2022-10-21","2019-11-09","JUGUETES","logicomex sas","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","1"
"4649","1034","5","2019-10-24","2022-10-22","0000-00-00","JUGUETES","COMERCIALIZADORA JZS S.A.S","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4650","1035","4","2019-10-24","2022-10-23",NULL,"JUGUETES","DH COLOMBIA SAS","Resolución 3388 de 08 Septiembre de 2008.","Cancelado","Ninguna","0"
"4651","1045","4","2019-11-05","2022-11-04","0000-00-00","JUGUETES","dh colmbia","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4652","1046","5","2019-11-05","2022-11-04","2019-11-27","JUGUETES","COMPANY ROSE","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","1"
"4653","1048","5","2019-11-06","2022-11-05","2020-02-03","JUGUETES","GIDA SAS","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","2"
"4654","1049","4","2019-11-06","2022-11-05","0000-00-00","JUGUETES","dh colombia sas","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4655","1050","4","2019-11-06","2022-11-05","0000-00-00","JUGUETES","DH COLOMBIA S.A.S","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4656","1051","4","2019-11-06","2022-11-05","0000-00-00","JUGUETES","dh colombia sas","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4657","1053","4","2019-11-08","2022-11-07","0000-00-00","JUGUETES","dh colombia sas","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4658","1058","4","2019-11-13","2022-11-12","0000-00-00","JUGUETES","dh colombia sas","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4659","1059","4","2019-11-13","2022-11-12","0000-00-00","JUGUETES","dh colombia sas","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4660","1060","4","2019-11-13","2022-11-12","0000-00-00","JUGUETES","dh colombia sas","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4661","1064","4","2019-11-14","2022-11-13","0000-00-00","JUGUETES","dh colombia sas","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4662","1065","4","2019-11-14","2022-11-13","0000-00-00","JUGUETES","dh colombia sas","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4663","1066","4","2019-11-14","2022-11-13","0000-00-00","JUGUETES","dh colombia sas","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4664","1077","4","2019-11-22","2022-11-21","0000-00-00","JUGUETES","dh colombia sas","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4665","1078","4","2019-11-22","2022-11-21","0000-00-00","JUGUETES","dh colombia sas","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4666","1082","1B","2019-11-27","2022-11-26","0000-00-00","JUGUETES","first internacional","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4667","1098","4","2019-12-12","2022-12-11","0000-00-00","JUGUETES","DH COLOMBIA S.A.S","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4668","1099","4","2019-12-12","2022-12-11","0000-00-00","JUGUETES","DH COLOMBIA S.A.S","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4669","1105","4","2019-12-12","2022-12-11","0000-00-00","JUGUETES","dh colombia sas","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4670","1114","5","2019-12-20","2022-12-19","0000-00-00","JUGUETES","IMPORTADORA ERIFER SAS","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4671","1118","1B","2020-01-10","0000-00-00","0000-00-00","JUGUETES","LINEN TRADERS CORP","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","0"
"4672","1118","1B","2020-01-10","2023-01-09","2020-01-15","JUGUETES","LINEN TRADERS CORP","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","1"
"4673","402","5","2019-06-27","2022-08-04","2020-05-11","JUGUETES","IMPORTADORA EL PUNTO DEL ARTE S.A.S","Resolución 3388 de 08 Septiembre de 2008.","Vigente","Ninguna","9"
"4674","830","5","2019-04-23","2022-04-22",NULL,"JUGUETES","DH COLOMBIA S.A.S.","Resolución 3388 de 08 Septiembre de 2008.","Cancelado","Ninguna","0"
